region,type,symbol,name
Frankfurt-XETRA,Equity,0C2.FRK,"CHUBU EL. PWR"
Frankfurt-XETRA,Equity,3P7.FRK,"Pandora A-S"
Frankfurt-XETRA,Equity,A8A.FRK,"JDC Group AG"
Frankfurt-XETRA,Equity,AAD.FRK,"Amadeus FiRe AG"
Frankfurt-XETRA,Equity,AAG.FRK,"Aumann AG"
Frankfurt-XETRA,Equity,AAQ.FRK,"aap Implantate AG"
Frankfurt-XETRA,Equity,ABEC.FRK,"Alphabet Inc."
Frankfurt-XETRA,Equity,ABJ.FRK,"ABB Ltd"
Frankfurt-XETRA,Equity,ACX.FRK,"Bet-At-Home.com AG"
Frankfurt-XETRA,Equity,ADS.FRK,"adidas AG"
Frankfurt-XETRA,Equity,AEIN.FRK,"Allgeier SE"
Frankfurt-XETRA,Equity,AEND.FRK,"Aegon N.V."
Frankfurt-XETRA,Equity,AFX.FRK,"Carl Zeiss Meditec AG"
Frankfurt-XETRA,Equity,AGB2.FRK,"AGRANA BET.AG INH."
Frankfurt-XETRA,Equity,AHLA.FRK,"Alibaba Group Holding Limited"
Frankfurt-XETRA,Equity,AIR.FRK,"Airbus SE"
Frankfurt-XETRA,Equity,AIXA.FRK,"AIXTRON SE"
Frankfurt-XETRA,Equity,AJ91.FRK,"DocCheck AG"
Frankfurt-XETRA,Equity,AOX.FRK,"alstria office REIT-AG"
Frankfurt-XETRA,Equity,AR4.FRK,"AURELIUS Equity Opportunities SE & Co. KGaA"
Frankfurt-XETRA,Equity,ARL.FRK,"Aareal Bank AG"
Frankfurt-XETRA,Equity,AWM.FRK,"SKYWORKS SOL.  DL-,25"
Frankfurt-XETRA,Equity,AXP.FRK,"Alexion Pharmaceuticals Inc."
Frankfurt-XETRA,Equity,AYJ.FRK,"Valneva SE"
Frankfurt-XETRA,Equity,B8A.FRK,"BAVARIA Industries Group AG"
Frankfurt-XETRA,Equity,BAYA.FRK,"Bayer Aktiengesellschaft"
Frankfurt-XETRA,Equity,BBDB.FRK,"BOMBARDIER INC. CL. B"
Frankfurt-XETRA,Equity,BBZA.FRK,"BB Biotech AG"
Frankfurt-XETRA,Equity,BCK.FRK,"blockescence plc"
Frankfurt-XETRA,Equity,BEZ.FRK,"BERENTZEN-GRP.AG"
Frankfurt-XETRA,Equity,BFSA.FRK,"Befesa S.A."
Frankfurt-XETRA,Equity,BIJ.FRK,"Bijou Brigitte modische Accessoires Aktiengesellschaft"
Frankfurt-XETRA,Equity,BIL.FRK,"BHP Group Plc"
Frankfurt-XETRA,Equity,BMT.FRK,"British American Tobacco p.l.c."
Frankfurt-XETRA,Equity,BMW.FRK,"Bayerische Motoren Werke Aktiengesellschaft"
Frankfurt-XETRA,Equity,BMW3.FRK,"Bayerische Motoren Werke Aktiengesellschaft"
Frankfurt-XETRA,Equity,BNN.FRK,"B.R.A.I.N. Biotechnology Research and Information Network AG"
Frankfurt-XETRA,Equity,BNR.FRK,"Brenntag AG"
Frankfurt-XETRA,Equity,BOSS.FRK,"Hugo Boss AG"
Frankfurt-XETRA,Equity,BOY.FRK,"Banco Bilbao Vizcaya Argentaria, S.A."
Frankfurt-XETRA,Equity,BRH.FRK,"BERKSHIRE HATHAWAY A DL 5"
Frankfurt-XETRA,Equity,BTBB.FRK,"Sleepz AG"
Frankfurt-XETRA,Equity,BTQ.FRK,"BT Group plc"
