region,type,symbol,name
Hong Kong,Mutual Fund,F000000NV3.HKG,"Invesco MPF Asian Equity H"
Hong Kong,Mutual Fund,F00000NQU9.HKG,"HuaAn Aggregate China Bond Fund"
Hong Kong,Mutual Fund,F00000NY5X.HKG,"HFT (HK) China RMB Fixed Income A"
Hong Kong,Mutual Fund,F00000QO9A.HKG,"Amundi HK NewGen AsPc EqDv Clc USD Acc"
Hong Kong,Mutual Fund,F00000QO9B.HKG,"Amundi HK NewGen AsPc EqDv Clc USD Dis"
Hong Kong,Mutual Fund,F00000SPQO.HKG,"Amundi HK-Balanced Classic USD"
Hong Kong,Mutual Fund,F00000UOD2.HKG,"Value Partners China A-Share Sel AHKDUhg"
Hong Kong,Mutual Fund,F00000V3Q3.HKG,"BEA Union Investment China Phoenx ARMB H"
Hong Kong,Mutual Fund,F00000VXOG.HKG,"Amundi HK-Balanced Classic USD Dis"
Hong Kong,Mutual Fund,F00000VZ3C.HKG,"Amundi HK-Balanced Classic AUD H Dis"
Hong Kong,Mutual Fund,F00000W24L.HKG,"Amundi HK-Balanced Classic HKD Dis"
Hong Kong,Mutual Fund,F00000WQL5.HKG,"Amundi HK-Balanced Classic A USD Acc"
Hong Kong,Mutual Fund,F00000WQL6.HKG,"Amundi HK-Balanced Classic NZD H Dis"
Hong Kong,Mutual Fund,F0HKG06GX5.HKG,"Principal LSF - Hong Kong Dollar Savings Fund"
Hong Kong,Mutual Fund,FOGBR05JVA.HKG,"JPMorgan China Pioneer A-Share Fund"
Hong Kong,Mutual Fund,HK0000059771.HKG,"Amundi HK-Balanced Classic USD"
Hong Kong,Mutual Fund,HK0000150935.HKG,"Amundi HK NewGen AsPc EqDv Clc USD Acc"
Hong Kong,Mutual Fund,HK0000150943.HKG,"Amundi HK NewGen AsPc EqDv Clc USD Dis"
Hong Kong,Mutual Fund,HK0000150950.HKG,"Amundi HK NewGen AsPc EqDv Clc HKD Acc"
Hong Kong,Mutual Fund,HK0000150968.HKG,"Amundi HK NewGen AsPc EqDv Clc HKD Dis"
Hong Kong,Mutual Fund,HK0000150976.HKG,"Amundi HK NewGen AsPc EqDv Clc AUD H Acc"
Hong Kong,Mutual Fund,HK0000150984.HKG,"Amundi HK NewGen AsPc EqDv Clc AUD H Dis"
Hong Kong,Mutual Fund,HK0000200599.HKG,"Amundi HK-Balanced Classic USD Dis"
Hong Kong,Mutual Fund,HK0000251790.HKG,"Amundi HK-Balanced Classic HKD Dis"
Hong Kong,Mutual Fund,HK0000251808.HKG,"Amundi HK-Balanced Classic AUD H Dis"
Hong Kong,Mutual Fund,HK0000251816.HKG,"Amundi HK NewGen AsPc EqDv Clc NZDH DisI"
