region,type,symbol,name
United Kingdom,ETF,100H.LON,"MU Lux Lyxor FTSE 100 ETF Mly H USD Acc"
United Kingdom,ETF,2CSC.LON,"Leverage Shares 2x Cisco ETC A"
United Kingdom,ETF,3DEL.LON,"Boost LevDAX 3x Daily ETP"
United Kingdom,ETF,3LDE.LON,"Boost LevDAX 3x Daily ETP"
United Kingdom,ETF,3NGS.LON,"Boost Natural Gas 3x Short Daily ETP"
United Kingdom,ETF,3OIL.LON,"Boost WTI Oil 3x Leverage Daily ETP"
United Kingdom,ETF,ACWD.LON,"SPDR MSCI ACWI ETF"
United Kingdom,ETF,AEJ.LON,"Lyxor UCITS ETF MSCI AC Asia-Pacific ex Japan"
United Kingdom,ETF,AEJL.LON,"Lyxor MSCI AC AsiaPac ex Jap ETF C-USD"
United Kingdom,ETF,AGED.LON,"iShares Ageing Population ETF USD Acc"
United Kingdom,ETF,AH50.LON,"X Harvest FTSE China A-H 50 ETF 1D"
United Kingdom,ETF,AIGC.LON,"ETFS All Commodities ETC"
United Kingdom,ETF,AIND.LON,"Amundi ETF MSCI Europe Industrials A-I"
United Kingdom,ETF,ALQD.LON,"X II USD Asia ex Japan CorpBd ETF 1D"
United Kingdom,ETF,ANRJ.LON,"Amundi ETF MSCI Europe Energy A-I"
United Kingdom,ETF,ANXG.LON,"Amundi ETF NASDAQ-100 UCITS ETF"
United Kingdom,ETF,ANXU.LON,"Amundi ETF NASDAQ-100 USD A-I"
United Kingdom,ETF,ASIL.LON,"Lyxor China Enterprise (HSCEI) ETF C-USD"
United Kingdom,ETF,ASIU.LON,"Lyxor China Enterprise (HSCEI) ETF C-USD"
United Kingdom,ETF,AUAD.LON,"UBS ETF MSCI Australia AUD A dis"
United Kingdom,ETF,AUEG.LON,"Amundi ETF MSCI Emerging Markets UCITS ETF"
United Kingdom,ETF,AUEM.LON,"Amundi ETF MSCI Emerging Markets USD A-I"
United Kingdom,ETF,AUGA.LON,"UBS ETF MSCI Australia H GBP A acc"
United Kingdom,ETF,BGX.LON,"Expat Asset Management Ead"
United Kingdom,ETF,BRND.LON,"Boost Brent Oil ETC"
United Kingdom,ETF,BRZ.LON,"Amundi ETF MSCI Brazil ETF"
United Kingdom,ETF,BSUS.LON,"UBS ETF UBS ETF BBM US LIQ CORP"
United Kingdom,ETF,BTEC.LON,"iShares Nasdaq US Biotech ETF USD Acc"
United Kingdom,ETF,BTEE.LON,"iShares Nasdaq US Biotech ETF USD Dist"
United Kingdom,ETF,BTEK.LON,"ISHARES IV PLC ISHARES NASDAQ U"
United Kingdom,ETF,BUCK.LON,"Lyxor FTSE US Qul LV Dividend DR ETF Dist A-I"
United Kingdom,ETF,BYBG.LON,"Amundi ETF S&P 500 Buyback UCITS ETF"
United Kingdom,ETF,BYBU.LON,"Amundi IS S&P 500 Buyback ETF-C USD"
United Kingdom,ETF,CAGB.LON,"ETFS Short CAD Long GBP"
United Kingdom,ETF,CEMA.LON,"iShares MSCI EM Asia ETF USD Acc"
United Kingdom,ETF,CHGB.LON,"ETFS Short CHF Long GBP"
United Kingdom,ETF,CHIN.LON,"ICBCCS WisdomTree S&P China 500 ETF B"
United Kingdom,ETF,CHNA.LON,"CSOP Source FTSE China A50 ETF"
United Kingdom,ETF,CIND.LON,"iShares Dow Jones Indust Avg ETF USD Acc"
United Kingdom,ETF,CJPU.LON,"iShares MSCI Japan ETF USD Acc"
United Kingdom,ETF,CMB1.LON,"iShares FTSE MIB ETF EUR Acc"
United Kingdom,ETF,CMIB.LON,"iShares FTSE MIB ETF EUR Acc"
United Kingdom,ETF,CMOD.LON,"Invesco Bloomberg Commodity ETF"
United Kingdom,ETF,CMU.LON,"Amundi ETF MSCI EMU DR A-I"
United Kingdom,ETF,CMXC.LON,"iShares VII Public Limited Company - iShares MSCI Mexico Capped UCITS ETF"
United Kingdom,ETF,CNAA.LON,"Lyxor Fortune SG MSCI China A DR ETF Acc"
United Kingdom,ETF,CNKY.LON,"iShares Nikkei 225 ETF JPY Acc"
United Kingdom,ETF,COCB.LON,"WisdomTree AT1 CoCo Bond ETF USD Acc"
United Kingdom,ETF,COGG.LON,"GO UCITS ETF Solutions plc - ETFS Lombard Odier IM Global Government Bond Fundamental GO UCITS ETF"
United Kingdom,ETF,COPA.LON,"ETFS Copper ETC"
United Kingdom,ETF,CORE.LON,"L&G LOIM Global Govt Bd Fdml ETF USD UnH"
United Kingdom,ETF,CORG.LON,"GO UCITS ETF Solutions plc - ETFS Lombard Odier IM Global Government Bond Fundamental GO UCITS ETF"
United Kingdom,ETF,CPJ1.LON,"iShares VII Public Limited Company - iShares Core MSCI Pacific ex Japan UCITS ETF"
United Kingdom,ETF,CRBU.LON,"Lyxor Commodit Thm R-C CRB TR ETF C-USD"
United Kingdom,ETF,CRED.LON,"L&G LOIM Global Corp Bd Fdml ETF USD UnH"
United Kingdom,ETF,CREG.LON,"GO UCITS ETF Solutions plc - ETFS Lombard Odier IM Global Corporate Bond Fundamental GO UCITS ETF"
United Kingdom,ETF,CRHG.LON,"iShares Global Corp Bond ETF GBP H Dist"
United Kingdom,ETF,CRNO.LON,"Lyxor Comd Thm R-C CRB exEngTR ETF C-$"
United Kingdom,ETF,CRPA.LON,"iShares Global Corp Bond ETF USD Acc"
United Kingdom,ETF,CRPS.LON,"iShares Public Limited Company - iShares Global Corp Bond UCITS ETF"
United Kingdom,ETF,CSCA.LON,"iShares VII Public Limited Company - iShares MSCI Canada UCITS ETF"
United Kingdom,ETF,CSHD.LON,"Lyxor Euro Cash UCITS ETF"
United Kingdom,ETF,CSIA.LON,"Lyxor CSI 300 A-Share ETF C-USD"
United Kingdom,ETF,CSIL.LON,"Lyxor ETF CSI 300 A-Share C-USD"
United Kingdom,ETF,CSJP.LON,"iShares MSCI Japan ETF USD Acc"
United Kingdom,ETF,CSKR.LON,"iShares MSCI Korea ETF USD Acc"
United Kingdom,ETF,CSWG.LON,"Amundi ETF MSCI Switzerland CHF A-I"
United Kingdom,ETF,CUK.LON,"Amundi ETF MSCI UK A-I"
United Kingdom,ETF,CUKS.LON,"iShares MSCI UK Small Cap ETF GBP Acc"
United Kingdom,ETF,CUKX.LON,"iShares FTSE 100 ETF GBP Acc"
United Kingdom,ETF,CWEG.LON,"Amundi ETF MSCI World Energy UCITS ETF"
United Kingdom,ETF,DBRC.LON,"iShares BRIC 50 ETF USD Dist"
United Kingdom,ETF,DEMA.LON,"WisdomTree Emerging Asia Equity Inc ETF"
United Kingdom,ETF,DEMD.LON,"WisdomTree Emerging Mkts Eq Inc ETF"
United Kingdom,ETF,DESD.LON,"WisdomTree US SmallCap Dividend ETF"
United Kingdom,ETF,DFEA.LON,"WisdomTree Europe SmallCap Dividend ETF Acc"
United Kingdom,ETF,DFJ.LON,"WisdomTree Japan SmallCap Dividend ETF USD"
