region,type,symbol,name
Tel Aviv,ETF,IBITEC-F.TAV,"I.B.I. (5D) TECH"
Tel Aviv,ETF,PSG-F79.TAV,"PSG.SP IXR"
Tel Aviv,ETF,PSG-F81.TAV,"PSG.SP IXY"
Tel Aviv,ETF,TCH-F122.TAV,"TC.CMPGOVTA3510"
Tel Aviv,ETF,TCH-F14.TAV,"TC.GOVSHEKEL"
Tel Aviv,ETF,TCH-F15.TAV,"TC.CMPGOV"
Tel Aviv,ETF,TCH-F19.TAV,"TC.CMPGOVCPEQ"
Tel Aviv,ETF,TCH-F22.TAV,"TC.CMPGOVCORP"
Tel Aviv,ETF,TCH-F24.TAV,"TC.GILON"
Tel Aviv,ETF,TCH-F25.TAV,"TC.GALIL2-5"
Tel Aviv,ETF,TCH-F30.TAV,"TC.SHAHRIM"
Tel Aviv,ETF,TCH-F35.TAV,"TC.CMPGOVCORP50"
Tel Aviv,ETF,TCH-F36.TAV,"TC.CMPGOCOTA125"
Tel Aviv,ETF,TCH-F37.TAV,"TC.CMPGOVCORP15"
Tel Aviv,ETF,TCH-F38.TAV,"TC.CMPGOVEQ15"
Tel Aviv,ETF,TCH-F8.TAV,"TC.GOVTA35"
Tel Aviv,ETF,TCH-F95.TAV,"TC.CMPGOVCORP30"
Tel Aviv,ETF,TCH-F97.TAV,"TC.BONDLYETER"
