symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
SNN,Smith & Nephew plc,Equity,United States,09:30,16:00,UTC-05,USD,1.0000
SNNVF,Sunniva Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
SNNA,Sienna Biopharmaceuticals Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
SNNF,Seneca Financial Corp.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
SNNY,Sunnyside Bancorp Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
SNNAF,Sienna Resources Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
SNNUF,Smith & Nephew plc,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
SNNGF,PPX Mining Corp.,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
SNNYX,Bernstein NY Municipal,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
SNNT,Synthonics Technologies Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
