symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
IRICX,iShares Russell 1000 ETF 529 Po,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.8889
0438.HKG,IRICO Group New Energy Company Limited,Equity,Hong Kong,09:30,16:00,UTC+08,HKD,0.1905
