symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
CPRX,Catalyst Pharmaceuticals Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
CPRT,Copart Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
CPRERX,"Guggenheim Defined Portfolios, ",Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
CPRESX,"Guggenheim Defined Portfolios, ",Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
CPRRX,Cohen & Steers Preferred Sec & Inc R,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
CPRIX,Camelot Premium Return I,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
CPROF,Cortelco Systems Puerto Rico Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
CPRCX,Camelot Premium Return C,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6667
CPREQX,"Guggenheim Defined Portfolios, ",Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6667
CPREMX,"Guggenheim Defined Portfolios, ",Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6667
