symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
MX,MagnaChip Semiconductor Corporation,Equity,United States,09:30,16:00,UTC-05,USD,1.0000
MXIM,Maxim Integrated Products Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8000
MXWL,Maxwell Technologies Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8000
MXL,MaxLinear Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8000
MXGTX,Great-West Aggressive Profile Instl,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.8000
MXSG,Mexus Gold US,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
MXF,The Mexico Fund Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
MXC,Mexco Energy Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
MXGPX,Great-West Moderate Profile L,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.5714
MXE,Mexico Equity & Income Fund Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.5714
