symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
BSBR,Banco Santander (Brasil) S.A.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
BLMT,BSB Bancorp Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
BSBIX,Baird Short-Term Bond Inst,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
BSBSX,Baird Short-Term Bond Investor,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
BSBAX,Northern Short Bond,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
BSBE,Invesco BulletShares (R) 2022USDEMDbtETF,ETF,United States,09:30,16:00,UTC-05,USD,0.7500
BSBGX,Test Mutual Fund 4 - BSYS,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
BSBCX,Test Mutual Fund 2 - BSYS,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
BSBEX,Test Mutual Fund 3 - BSYS,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
BSBBX,Test Mutual Fund - BSYS,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.3000
