symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
FB,Facebook Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.4000
SKT,Tanger Factory Outlet Centers Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.3333
CAKE,The Cheesecake Factory Incorporated,Equity,United States,09:30,16:00,UTC-05,USD,0.3333
FDS,FactSet Research Systems Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.2857
FOXF,Fox Factory Holding Corp.,Equity,United States,09:30,16:00,UTC-05,USD,0.2857
RMCF,Rocky Mountain Chocolate Factory Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.2857
QUAL,iShares Edge MSCI USA Quality Factor ETF,ETF,United States,09:30,16:00,UTC-05,USD,0.2857
TLF,Tandy Leather Factory Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.2857
VLUE,iShares Edge MSCI USA Value Factor ETF,ETF,United States,09:30,16:00,UTC-05,USD,0.1579
FDHY,Fidelity High Yield Factor ETF,ETF,United States,09:30,16:00,UTC-05,USD,0.1463
