symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
CMW.HAM,CHINA CMNCTS SRVCS H YC 1,Equity,Hamburg,08:00,20:00,UTC+01,EUR,0.3077
DC7.BER,DISCOVER FINL SRVCS DL-01,Equity,Berlin,08:00,20:00,UTC+01,EUR,0.2759
DC7.DUS,DISCOVER FINL SRVCS DL-01,Equity,Dusseldorf,08:30,20:00,UTC+01,EUR,0.2759
DC7.MUN,DISCOVER FINL SRVCS DL-01,Equity,Munich,08:00,20:00,UTC+01,EUR,0.2759
T80.BER,CATHEDRAL ENERGY SRVCS,Equity,Berlin,08:00,20:00,UTC+01,EUR,0.2759
CMW.BER,CHINA CMNCTS SRVCS H YC 1,Equity,Berlin,08:00,20:00,UTC+01,EUR,0.2759
CMW.MUN,CHINA CMNCTS SRVCS H YC 1,Equity,Munich,08:00,20:00,UTC+01,EUR,0.2759
CMW.STG,China Cmnctns Srvcs Corp.Ltd. R,Equity,Stuttgart,08:00,20:00,UTC+01,EUR,0.2759
I8O.BER,JUTAL OFF.OIL SRVCS HD-01,Equity,Berlin,08:00,20:00,UTC+01,EUR,0.2286
125596.BSE,Birla Sun Life Bkng & Fin Srvcs Reg Div,Mutual Fund,India/Bombay,09:15,15:30,UTC+5.5,INR,0.1860
