symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
XFPFX,First Trust Intermediate Durati,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
XFPLX,First Trust New Opportunities M,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
