symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
NMRD,Nemaura Medical Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8889
NMKEF,Nemaska Lithium Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.7273
NEMAX,Neuberger Berman Emerg Mkts Eq A,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6154
NMX.TRT,Nemaska Lithium Inc.,Equity,Toronto,09:30,16:00,UTC-05,CAD,0.5000
NEMAKA.MEX,"Nemak, S. A. B. de C. V.",Equity,Mexico,08:30,15:00,UTC-06,MXP,0.4444
N0T.FRK,Nemaska Lithium Inc.,Equity,Frankfurt,08:00,20:00,UTC+01,EUR,0.4000
N0T.BER,NEMASKA LITHIUM INC.,Equity,Berlin,08:00,20:00,UTC+01,EUR,0.4000
N0T.MUN,NEMASKA LITHIUM INC.,Equity,Munich,08:00,20:00,UTC+01,EUR,0.4000
N0T.STG,Nemaska Lithium Inc.,Equity,Stuttgart,08:00,20:00,UTC+01,EUR,0.3333
NEMA.SWI,Nemetschek SE,Equity,Switzerland,09:00,17:30,UTC+01,CHF,0.3333
