symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
THOR,Synthorx Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8000
SGYP,Synergy Pharmaceuticals Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8000
SYF,Synchrony Financial,Equity,United States,09:30,16:00,UTC-05,USD,0.8000
SYMC,Symantec Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.8000
SYK,Stryker Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
SNX,SYNNEX Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
SYY,Sysco Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
SYN,Synthetic Biologics Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.4000
SYNA,Synaptics Incorporated,Equity,United States,09:30,16:00,UTC-05,USD,0.3333
SNCR,Synchronoss Technologies Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.2500
