symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
FGADX,Franklin Gold and Precious Metals Adv,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
FGARX,Nuveen GA Municipal Bond I,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
FGAIX,Franklin Georgia Tax Free Income C,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
FGAQX,Franklin Georgia Tax Free Income A,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
FGALX,FA 529 GROWTH OPPORTUNITIES POR,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
FGABX,Fidelity Advisor Global Equity Inc M,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
FGALDX,FT 7279: High-Yield Income Clos,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
FGATX,Nuveen GA Municipal Bond A,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
FGACX,Nuveen GA Municipal Bond C2,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6667
FGANTX,FT 6890: Dow Target Dvd. 4Q '17,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6667
