symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
EDTA,E-data Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.3333
EQUR,E-Qure Corp.,Equity,United States,09:30,16:00,UTC-05,USD,0.3333
ELFIF,E-L Financial Corporation Limited,Equity,United States,09:30,16:00,UTC-05,USD,0.3333
NWKFF,"e-Play Digital Inc.,",Equity,United States,09:30,16:00,UTC-05,USD,0.2857
EWSI,E-Waste Systems Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.1818
