symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
7942.TOK,JSP Corporation,Equity,Tokyo,09:00,15:00,UTC+09,JPY,0.7500
JSPCX,Janus Henderson Global Allc Cnsrv T,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
JSPMX,Janus Henderson Global Allocation Mod T,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
JSPGX,Janus Henderson Global Allocation Gr T,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
JSPUX,Jackson Square Global Growth IS,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
JSPIX,Jackson Square Large-Cap Growth Instl,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
JSPTX,Jackson Square Global Growth Instl,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
JSPJX,Jackson Square Large-Cap Growth Inv,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6667
JSPT.JKT,PT Jakarta Setiabudi Internasional Tbk,Equity,Jakarta,09:00,16:00,UTC+07,IDR,0.6000
JSP.BAK,J.S.P. Property Public Company Limited,Equity,Thailand,10:00,16:30,UTC+07,THB,0.3333
