symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
YNDX,Yandex N.V.,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
YNAJF,Yantai North Andre Juice Company Limited,Equity,United States,09:30,16:00,UTC-05,USD,0.5714
YNGFF,Veris Gold Corp.,Equity,United States,09:30,16:00,UTC-05,USD,0.5714
YNVYF,Ynvisible Interactive Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.5714
YNSKF,King Stone Energy Group Limited,Equity,United States,09:30,16:00,UTC-05,USD,0.5714
YNDX.MOS,Yandex N.V.,Equity,Moscow,10:00,18:45,UTC+03,RUB,0.5714
YNGN.LON,"Young & Co.'s Brewery, P.L.C.",Equity,United Kingdom,08:00,16:30,UTC+00,GBP,0.5000
YNGA.LON,"Young & Co.'s Brewery, P.L.C.",Equity,United Kingdom,08:00,16:30,UTC+00,GBP,0.5000
YNV.TRV,Ynvisible Interactive Inc.,Equity,Toronto Venture,09:30,16:00,UTC-05,CAD,0.4444
3158.KLA,Ynh Property Berhad,Equity,Malaysia,09:00,17:00,UTC+08,MYR,0.1905
