symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
AUY,Yamana Gold Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
YNDX,Yandex N.V.,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
YANG,Direxion Daily FTSE China Bear 3X ETF,ETF,United States,09:30,16:00,UTC-05,USD,0.5714
YAHOY,Yahoo Japan Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.5714
YACKX,AMG Yacktman I,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.5714
YAFFX,AMG Yacktman Focused N,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.5714
YTRA,Yatra Online Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.5714
YAMHF,Yamaha Motor Co. Ltd.,Equity,United States,09:30,16:00,UTC-05,USD,0.4000
YRIV,Yangtze River Port and Logistics Limited,Equity,United States,09:30,16:00,UTC-05,USD,0.3333
YASKY,YASKAWA Electric Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.3333
