symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
XRZ9.FRK,Threadneedle (Lux) - Pan European Small Cap Opportunities,ETF,Frankfurt,08:00,20:00,UTC+01,EUR,0.6667
XRZ0.DUS,Threadneedle (Lux) - Global Smaller Companies,ETF,Dusseldorf,08:30,20:00,UTC+01,EUR,0.6000
XRZ0.HAM,THR.L.-GL.SMALL.COMPAN.AE,ETF,Hamburg,08:00,20:00,UTC+01,EUR,0.6000
XRZ3.BER,THREAD.L-AMER. EPIC AEH,ETF,Berlin,08:00,20:00,UTC+01,EUR,0.6000
XRZ3.MUN,THREAD.L-AMER. EPIC AEH,ETF,Munich,08:00,20:00,UTC+01,EUR,0.6000
XRZ5.MUN,THR.L.-GL FOCUS EPIC AU,ETF,Munich,08:00,20:00,UTC+01,EUR,0.6000
XRZ8.BER,THREAD.L-AMER. EP.AU,ETF,Berlin,08:00,20:00,UTC+01,EUR,0.6000
XRZ8.MUN,THREAD.L-AMER. EP.AU,ETF,Munich,08:00,20:00,UTC+01,EUR,0.6000
XRZ9.BER,THR.L-PAN E.S.CAP O.EP.AE,ETF,Berlin,08:00,20:00,UTC+01,EUR,0.6000
XRZ9.MUN,THR.L-PAN E.S.CAP O.EP.AE,ETF,Munich,08:00,20:00,UTC+01,EUR,0.6000
