symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
GB00BYQRBV05.LON,M&G Global Fltng Rt Hi Yield Euro B-H Inc,Mutual Fund,United Kingdom,08:00,16:30,UTC+00,GBP,0.1818
F00000NDR1.LON,M&G Global Macro Bond Euro B-H Acc,Mutual Fund,United Kingdom,08:00,16:30,UTC+00,GBP,0.1622
GB00B4RGN439.LON,M&G Episode Macro Euro B-H Acc,Mutual Fund,United Kingdom,08:00,16:30,UTC+00,GBP,0.1622
GB00B73DQC82.LON,M&G Global Macro Bond Euro B-H Acc,Mutual Fund,United Kingdom,08:00,16:30,UTC+00,GBP,0.1538
GB00B90LG300.LON,M&G Global High Yield Bond Euro B-H Acc,Mutual Fund,United Kingdom,08:00,16:30,UTC+00,GBP,0.1538
GB00B92WYV59.LON,M&G Global Convertibles Euro B-H Acc,Mutual Fund,United Kingdom,08:00,16:30,UTC+00,GBP,0.1463
GB00BYQRBN21.LON,M&G Emerging Markets Bond Euro B-H Acc,Mutual Fund,United Kingdom,08:00,16:30,UTC+00,GBP,0.1463
GB00BYQRBP45.LON,M&G Emerging Markets Bond Euro B-H Inc,Mutual Fund,United Kingdom,08:00,16:30,UTC+00,GBP,0.1429
GB00BYQRBS75.LON,M&G Global Convertibles Euro B-H Inc,Mutual Fund,United Kingdom,08:00,16:30,UTC+00,GBP,0.1429
GB00BYQRBT82.LON,M&G Global Fltng Rt Hi Yield Euro B-H Acc,Mutual Fund,United Kingdom,08:00,16:30,UTC+00,GBP,0.1429
