symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
XBNJX,BlackRock New Jersey Municipal ,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
XBNYX,BlackRock New York Municipal In,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
XBNI.JKT,Reksa Dana Indeks BNI-AM Nusant,Mutual Fund,Jakarta,09:00,16:00,UTC+07,IDR,0.6000
