symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
SGHAX,DWS Global High Income A,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.8889
SGHAUSTRALIA.AUS,SGH Australia Plus Fund,Mutual Fund,Australia,10:00,16:00,UTC+11,AUD,0.4211
