symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
JRSH,Jerash Holdings (US) Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8889
JERAX,Janus Henderson Global Real Estate A,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7273
8931.KLA,Jerasia Capital Bhd,Equity,Malaysia,09:00,17:00,UTC+08,MYR,0.5000
JERA.KLA,JERASIA CAPITAL BHD,Equity,Malaysia,09:00,17:00,UTC+08,MYR,0.3478
