symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
FXB,Invesco CcyShrs British Pound Stlg,ETF,United States,09:30,16:00,UTC-05,USD,1.0000
FXBY,Foxby Corp.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
FXBAX,PSI Total Return A,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
FXB.BER,"DELFI LTD.  SD -,10",Equity,Berlin,08:00,20:00,UTC+01,EUR,0.6667
FXB.STG,Delfi Ltd. Registered Shares SD,Equity,Stuttgart,08:00,20:00,UTC+01,EUR,0.6667
