symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
FTLF,FitLife Brands Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
FTLB,First Trust Hedged BuyWrite Income ETF,ETF,United States,09:30,16:00,UTC-05,USD,0.8571
FTLS,First Trust Long/Short Equity ETF,ETF,United States,09:30,16:00,UTC-05,USD,0.8571
FTLQX,Franklin Corefolio Allocation R6,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
FTLNJX,The First Trust Combined Series,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
YYYYYX,Test Equity UIT - FTLP,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6667
FTLCX,Nuveen LA Municipal Bond C2,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6667
FTLJMX,FT 6937: Global Bond Income Clo,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6667
FTLKPX,FT 7112: U.S. Revenue Portfolio,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6667
FTLADX,First Trust Combined Srs 301:Ta,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.2400
