symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
UPAAX,Upright Assets Allocation Plus,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
UPA-R.BAK,United Power of Asia Public Company Limited,Equity,Thailand,10:00,16:30,UTC+07,THB,0.6667
UPAB.STG,UNITED PARCEL SERVICE INC. Reg.,Equity,Stuttgart,08:00,20:00,UTC+01,EUR,0.6667
TW000T0902Y4.TWN,UPAMC All Weather Fund,Mutual Fund,Taiwan,09:00,13:30,UTC+08,TWD,0.6000
TW000T0906Y5.TWN,UPAMC Small And Medium Cap Fund,Mutual Fund,Taiwan,09:00,13:30,UTC+08,TWD,0.6000
TW000T0920Y6.TWN,UPAMC GOBAL Fixed Income Selection Fund,Mutual Fund,Taiwan,09:00,13:30,UTC+08,TWD,0.5455
UPAMCJAMESBO.TWN,UPAMC James Bond Money Market Fund,Mutual Fund,Taiwan,09:00,13:30,UTC+08,TWD,0.3333
UPA.BAK,United Power of Asia Public Company Limited,Equity,Thailand,10:00,16:30,UTC+07,THB,0.2400
UPAB.FRK,United Parcel Service Inc.,Equity,Frankfurt,08:00,20:00,UTC+01,EUR,0.1765
UPAB.BER,UNITED PARCEL SE.B DL-01,Equity,Berlin,08:00,20:00,UTC+01,EUR,0.1429
