symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
EYE,National Vision Holdings Inc.,Equity,United States,09:30,16:00,UTC-05,USD,1.0000
EYEG,EyeGate Pharmaceuticals Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
EYES,Second Sight Medical Products Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
EYPT,EyePoint Pharmaceuticals Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
EYEN,Eyenovia Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.5714
EYCCF,Eyecarrot Innovations Corp.,Equity,United States,09:30,16:00,UTC-05,USD,0.5714
AXCG,Eyes on the Go Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.5000
BLGX,Red Eye Guys Ltd.,Equity,United States,09:30,16:00,UTC-05,USD,0.3000
ICTY,EyeCity.com Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.3000
TDEY,3D Eye Solutions Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.2609
