symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
TMCPX,Touchstone Mid Cap Y,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.8571
TMCXU,Trinity Merger Corp. Units,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
TMCV,Temecula Valley Bancorp Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
TMCX,Trinity Merger Corp.,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
TMCGF,TomCo Energy Plc,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
TMCAX,RBC SMID Cap Growth A,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
TMCJX,Touchstone Mid Cap C,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
TMCLX,Transamerica MLP & Energy Income C,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
TMCTX,Touchstone Mid Cap Z,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
TMCIX,RBC SMID Cap Growth I,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
