symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
EJPRY,East Japan Railway Company,Equity,United States,09:30,16:00,UTC-05,USD,0.5714
EJTTF,easyJet plc,Equity,United States,09:30,16:00,UTC-05,USD,0.5714
EJPRF,East Japan Railway Company,Equity,United States,09:30,16:00,UTC-05,USD,0.5714
8101.HKG,EJE (Hong Kong) Holdings Limited,Equity,Hong Kong,09:30,16:00,UTC+08,HKD,0.5714
EJFI.LON,EJF Investments Limited,Equity,United Kingdom,08:00,16:30,UTC+00,GBP,0.5000
EJFZ.LON,EJF Investments Limited,Equity,United Kingdom,08:00,16:30,UTC+00,GBP,0.5000
EJAH.MIL,BNPP EASY MSCI JAP EXCW H EUR U,ETF,Milan,09:00,17:30,UTC+01,EUR,0.5000
EJI.FRK,Ebara Jitsugyo Co. Ltd..,Equity,Frankfurt,08:00,20:00,UTC+01,EUR,0.5000
EJ7.BER,ENERGY RES. A,Equity,Berlin,08:00,20:00,UTC+01,EUR,0.4444
EJ7.MUN,ENERGY RES. A,Equity,Munich,08:00,20:00,UTC+01,EUR,0.1176
