symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
CSHCX,MainStay Cushing MLP Premier C,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.8889
CSHC.LON,Civitas Social Housing PLC,Equity,United Kingdom,08:00,16:30,UTC+00,GBP,0.8000
