symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
SCICX,Columbia Seligman Comms & Info C,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.8889
0099.KLA,SCICOM (MSC) BHD,Equity,Malaysia,09:00,17:00,UTC+08,MYR,0.4000
