symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
EQXFF,Equinox Gold Corp.,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
EQXWF,EQUINOX GOLD CORP,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
EQX.TRV,Equinox Gold Corp.,Equity,Toronto Venture,09:30,16:00,UTC-05,CAD,0.7500
EQX.AUS,Equatorial Resources Limited,Equity,Australia,10:00,16:00,UTC+11,AUD,0.6667
