symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
XPAIX,Western Asset Income Fund Inc.,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
XPA0.MUN,AMUN.II-EM.M.E.NAM.A EO C,ETF,Munich,08:00,20:00,UTC+01,EUR,0.6000
XPA9.DUS,AM.II-P.GL.SELECT A EO ND,ETF,Dusseldorf,08:30,20:00,UTC+01,EUR,0.6000
XPAJ.BER,AM.II-P.US FUND.GWT.ADL C,ETF,Berlin,08:00,20:00,UTC+01,EUR,0.6000
XPAM.MUN,AIS-AM.MSCI EM A. DLC,ETF,Munich,08:00,20:00,UTC+01,EUR,0.6000
XPA0.DUS,AMUN.II-EM.M.E.NAM.A EO C,ETF,Dusseldorf,08:30,20:00,UTC+01,EUR,0.6000
XPA3.STG,Amun.F.II-P.U.S. Research Reg. ,Mutual Fund,Stuttgart,08:00,20:00,UTC+01,EUR,0.6000
XPA9.MUN,AM.II-P.GL.SELECT A EO ND,ETF,Munich,08:00,20:00,UTC+01,EUR,0.6000
XPAH.BER,AM.II-P.NORTH AM.B.A EO C,ETF,Berlin,08:00,20:00,UTC+01,EUR,0.6000
XPAS.BER,AMUN.II-AS.EX.J.EQ.A EO C,ETF,Berlin,08:00,20:00,UTC+01,EUR,0.6000
