symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
OLBK,Old Line Bancshares Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
OLBG,The OLB Group Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
OLBP.LON,ETFS OIL SECURITIES LIMITED ETF,ETF,United Kingdom,08:00,16:30,UTC+00,GBP,0.6667
A1JXM4.FRK,OLB Zinsstrategie,Mutual Fund,Frankfurt/XETRA,08:00,20:00,UTC+01,EUR,0.3000
F00000ONMW.FRK,OLB Zinsstrategie,Mutual Fund,Frankfurt/XETRA,08:00,20:00,UTC+01,EUR,0.3000
