symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
IJU.FRK,Intrum AB (publ),Equity,Frankfurt,08:00,20:00,UTC+01,EUR,0.7500
IJU.BER,"INTRUM AB  SK-,02",Equity,Berlin,08:00,20:00,UTC+01,EUR,0.6667
IJU.STG,"Intrum AB Namn-Aktier SK -,02",Equity,Stuttgart,08:00,20:00,UTC+01,EUR,0.6667
