symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
AABA,Altaba Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
AABVF,Aberdeen International Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
AABFX,Thrivent Balanced Income Plus A,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
AABUX,AllianzGI Best Styles US Equity A,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
AABTX,American Funds 2015 Trgt Date Retire A,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
AABB,Asia Broadband Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
AABAX,Cavanal Hill Active Core A,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
AABCX,Putnam Dynamic Asset Allocation Bal C,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
AABPX,American Beacon Balanced Inv,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
AABOX,Cavanal Hill Bond A,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
