symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
BOX,Box Inc.,Equity,United States,09:30,16:00,UTC-05,USD,1.0000
BOXL,Boxlight Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
BBOX,Black Box Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
JACK,Jack in the Box Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
TEUFF,Box Ships Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.5000
BOXS,BoxScore Brands Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.3750
TEUCF,Box Ships Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.3529
TEUKF,BOX SHIPS INC,Equity,United States,09:30,16:00,UTC-05,USD,0.3529
DDBXF,Data Deposit Box Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.2857
GPDB,Green PolkaDot Box Incorporated,Equity,United States,09:30,16:00,UTC-05,USD,0.2609
