symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
WYQ4.DUS,PINEBR.GL-INDIA EQUITY A,ETF,Dusseldorf,08:30,20:00,UTC+01,EUR,0.6000
WYQ3.BER,PBR.GL-EUR.SM.CAP EQU. A1,ETF,Berlin,08:00,20:00,UTC+01,EUR,0.6000
WYQ3.DUS,PBR.GL-EUR.SM.CAP EQU. A1,ETF,Dusseldorf,08:30,20:00,UTC+01,EUR,0.6000
WYQ3.HAM,PBR.GL-EUR.SM.CAP EQU. A1,ETF,Hamburg,08:00,20:00,UTC+01,EUR,0.6000
WYQ3.MUN,PBR.GL-EUR.SM.CAP EQU. A1,ETF,Munich,08:00,20:00,UTC+01,EUR,0.6000
WYQ4.BER,PINEBR.GL-INDIA EQUITY A,ETF,Berlin,08:00,20:00,UTC+01,EUR,0.6000
WYQ4.HAM,PINEBR.GL-INDIA EQUITY A,ETF,Hamburg,08:00,20:00,UTC+01,EUR,0.6000
WYQ4.MUN,PINEBR.GL-INDIA EQUITY A,ETF,Munich,08:00,20:00,UTC+01,EUR,0.6000
WYQ5.BER,PBR.GL-GL.EM.MKTS F.E.F.A,ETF,Berlin,08:00,20:00,UTC+01,EUR,0.6000
WYQ5.FRK,PBR.GL-GL.EM.MKTS F.E.F.A,ETF,Frankfurt/XETRA,08:00,20:00,UTC+01,EUR,0.6000
