symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
CAR,Avis Budget Group Inc.,Equity,United States,09:30,16:00,UTC-05,USD,1.0000
TNDM,Tandem Diabetes Care Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
CARA,Cara Therapeutics Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
CAH,Cardinal Health Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.5714
XLV,Health Care Select Sector SPDR ETF,ETF,United States,09:30,16:00,UTC-05,USD,0.4000
CCL,Carnival Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.3333
WPC,W. P. Carey Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.3333
CG,The Carlyle Group L.P.,Equity,United States,09:30,16:00,UTC-05,USD,0.2857
SBRA,Sabra Health Care REIT Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.2069
CVNA,Carvana Co.,Equity,United States,09:30,16:00,UTC-05,USD,0.1622
