symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
TST,TheStreet Inc.,Equity,United States,09:30,16:00,UTC-05,USD,1.0000
TSTIF,TSO3 Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
TSTFX,Transamerica Stock Index R4,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
TSTIX,Transamerica Short-Term Bond I,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
FLIVF,F&C INVESTMENT TST,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
EHITF,EDINBURGH INV TST,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
TSTS,That Marketing Solution Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
TSTRX,Transamerica Stock Index R,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.6667
TSTPX,TIAA-CREF Short-Term Bond Premier,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.3000
TSTL.LON,Tristel Plc,Equity,United Kingdom,08:00,16:30,UTC+00,GBP,0.2857
