symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
SRPT,Sarepta Therapeutics Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
SRPIX,ProFunds Short Real Estate Inv,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.8571
SRPSX,ProFunds Short Real Estate Svc,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
SRPX,Scorpex Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
SRP.LON,Serco Group plc,Equity,United Kingdom,08:00,16:30,UTC+00,GBP,0.7500
SRP.PAR,SRP Groupe S.A.,Equity,Paris,09:00,17:30,UTC+01,EUR,0.7500
F00000V2Q1.TRT,iA FORLIFE Guar Inc Growth SRPOther,Mutual Fund,Toronto,09:30,16:00,UTC-05,CAD,0.6667
SRP.BER,SHARP,Equity,Berlin,08:00,20:00,UTC+01,EUR,0.6667
SRPB.FRK,Sharp Corporation,Equity,Frankfurt,08:00,20:00,UTC+01,EUR,0.1818
F00000QDJB.TRT,IA SRP Classic Short Term Bond,Mutual Fund,Toronto,09:30,16:00,UTC-05,CAD,0.1579
