symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
WXXWY,WuXi Biologics (Cayman) Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.5000
WXIBF,WuXi Biologics (Cayman) Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.5000
2269.HKG,WuXi Biologics (Cayman) Inc.,Equity,Hong Kong,09:30,16:00,UTC+08,HKD,0.4444
000418.SHZ,Wuxi Little Swan Company Limited,Equity,Shenzhen,09:30,15:00,UTC+08,CNY,0.2500
1289.HKG,Wuxi Sunlit Science and Technology Company Limited,Equity,Hong Kong,09:30,16:00,UTC+08,HKD,0.2500
603259.SHH,WuXi AppTec Co. Ltd.,Equity,Shanghai,09:30,15:00,UTC+08,CNY,0.1935
200418.SHZ,Wuxi Little Swan Company Limited,Equity,Shenzhen,09:30,15:00,UTC+08,CNY,0.1714
1FW.FRK,WuXi Biologics (Cayman) Inc.,Equity,Frankfurt,08:00,20:00,UTC+01,EUR,0.1714
NNW.AUS,99 Wuxian Limited,Equity,Australia,10:00,16:00,UTC+11,AUD,0.1154
002395.SHZ,Wuxi Double Elephant Micro Fibre Material Co. Ltd.,Equity,Shenzhen,09:30,15:00,UTC+08,CNY,0.1132
