symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
CRECEBE4.MEX,CRECE+ B-E4,Mutual Fund,Mexico,08:30,15:00,UTC-06,MXP,0.4615
UEU5.FRK,VONTOBEL-NEW POWER B-EO,ETF,Frankfurt,08:00,20:00,UTC+01,EUR,0.4286
CRECEBE.MEX,CRECE+ B-E,Mutual Fund,Mexico,08:30,15:00,UTC-06,MXP,0.4000
UEU5.BER,VONTOBEL-NEW POWER B-EO,ETF,Berlin,08:00,20:00,UTC+01,EUR,0.4000
UEU5.HAM,VONTOBEL-NEW POWER B-EO,ETF,Hamburg,08:00,20:00,UTC+01,EUR,0.2308
UEUD.FRK,VONTOBEL-EURO BOND B-EO,ETF,Frankfurt,08:00,20:00,UTC+01,EUR,0.2308
UEU5.DUS,VONTOBEL-NEW POWER B-EO,ETF,Dusseldorf,08:30,20:00,UTC+01,EUR,0.2308
UEU5.MUN,VONTOBEL-NEW POWER B-EO,ETF,Munich,08:00,20:00,UTC+01,EUR,0.2308
UEUD.BER,VONTOBEL-EURO BOND B-EO,ETF,Berlin,08:00,20:00,UTC+01,EUR,0.2308
UEUD.DUS,VONTOBEL-EURO BOND B-EO,ETF,Dusseldorf,08:30,20:00,UTC+01,EUR,0.2308
