symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
CLCT,Collectors Universe Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
CLCN,Creative Learning Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
CLCI,CLIC Technology Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
CLCL,Calcol Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
CLCGY,Clicks Group Limited,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
CLCQX,Columbia Disciplined Core Adv,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
CLCNX,Columbia Multi-Asset Income C,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
CLCS,Cell Source Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
CLCWX,Columbia Select Large Cap Equity T,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
CLCAX,CrossingBridge Long/Short Credit A,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
