symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
LICT,LICT Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
WCTXF,LiCo Energy Metals Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
OSAGF,OSRAM Licht AG,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
WCTXD,LiCo Energy Metals Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
OSAGY,OSRAM Licht AG,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
LICAX,Lord Abbett International Equity A,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
LICVX,Lord Abbett International Equity R6,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.3529
LICYX,Lord Abbett International Equity I,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.3529
LICSX,Lord Abbett International Equity R4,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.2500
LICQX,Lord Abbett International Equity R2,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.2500
