symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
EDIG,e.Digital Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.5714
XRQ3.FRK,ROBECO GL CO.TRDS E.D EO,ETF,Frankfurt,08:00,20:00,UTC+01,EUR,0.4000
FH7K.BER,BNY MGF-ASIAN E.DL A,ETF,Berlin,08:00,20:00,UTC+01,EUR,0.4000
FH7K.DUS,BNY MGF-ASIAN E.DL A,ETF,Dusseldorf,08:30,20:00,UTC+01,EUR,0.2609
FH7K.MUN,BNY MGF-ASIAN E.DL A,ETF,Munich,08:00,20:00,UTC+01,EUR,0.2609
XRQ3.BER,ROBECO GL CO.TRDS E.D EO,ETF,Berlin,08:00,20:00,UTC+01,EUR,0.2222
XRQ3.DUS,ROBECO GL CO.TRDS E.D EO,ETF,Dusseldorf,08:30,20:00,UTC+01,EUR,0.2222
XRQ3.HAN,ROBECO GL CO.TRDS E.D EO,ETF,Hanover,08:00,20:00,UTC+01,EUR,0.2222
XRQ3.HAM,ROBECO GL CO.TRDS E.D EO,ETF,Hamburg,08:00,20:00,UTC+01,EUR,0.2222
XRQ3.MUN,ROBECO GL CO.TRDS E.D EO,ETF,Munich,08:00,20:00,UTC+01,EUR,0.2222
