symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
OBE,Obsidian Energy Ltd.,Equity,United States,09:30,16:00,UTC-05,USD,0.3333
SLIM,The Obesity ETF,ETF,United States,09:30,16:00,UTC-05,USD,0.2500
OBMCX,Oberweis Micro-Cap,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.1905
OBCHX,Oberweis China Opportunities,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.1290
OBIOX,Oberweis International Opportunities,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.1111
OBIIX,Oberweis International Opps Instl,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.1111
OBEGX,Oberweis Global Opportunities Investor,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.1111
OBVLX,Oberweis Small-Cap Value Institutional,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.1026
OBIVX,Oberweis Small-Cap Value Investor,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.0976
OBSIX,Oberweis Small-Cap Opportunities Instl,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.0976
