symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
BCC,Boise Cascade Company,Equity,United States,09:30,16:00,UTC-05,USD,0.8889
CADNF,Cascades Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.6000
CASCX,Columbia Pacific/Asia C,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.5714
CDIV,Cascadia Investments Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.4706
CCEDF,Cascadero Copper Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.4706
CAS.TRT,Cascades Inc.,Equity,Toronto,09:30,16:00,UTC-05,CAD,0.4444
CCD.TRV,Cascadero Copper Corporation,Equity,Toronto Venture,09:30,16:00,UTC-05,CAD,0.4444
BC0.FRK,Boise Cascade Company,Equity,Frankfurt,08:00,20:00,UTC+01,EUR,0.4000
BC0.STG,Boise Cascade Co. Registered Sh,Equity,Stuttgart,08:00,20:00,UTC+01,EUR,0.3200
CS6.FRK,Cascades Inc.,Equity,Frankfurt,08:00,20:00,UTC+01,EUR,0.2667
