symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
ZDJ.TRT,BMO Dow Jones Ind Avg Hdgd to CAD ETF,ETF,Toronto,09:30,16:00,UTC-05,CAD,0.6667
