symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
STZ,Constellation Brands Inc.,Equity,United States,09:30,16:00,UTC-05,USD,1.0000
STZ-B,Constellation Brands Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
STZB,Constellation Brands Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
STZHF,Stelco Holdings Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
STZU,Sun Tzu Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
STZ.PAR,SPDR MSCI Europe Financials ETF,ETF,Paris,09:00,17:30,UTC+01,EUR,0.6667
STZ.MEX,Constellation Brands Inc.,Equity,Mexico,08:30,15:00,UTC-06,MXP,0.6667
STZ.SWI,Constellation Brands Inc.,Equity,Switzerland,09:00,17:30,UTC+01,CHF,0.6667
STZX.MIL,SPDR MSCI Europe Financials ETF,ETF,Milan,09:00,17:30,UTC+01,EUR,0.6000
STZX.SWI,SPDR MSCI Europe Financials ETF,ETF,Switzerland,09:00,17:30,UTC+01,CHF,0.6000
