symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
BC.MIL,Brunello Cucinelli S.p.A.,Equity,Milan,09:00,17:30,UTC+01,EUR,0.7500
BC.SWI,Bank Cler AG,Equity,Switzerland,09:00,17:30,UTC+01,CHF,0.7500
