symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
BIBCL.BSE,Bharat Immunologicals & Biologicals Corporation Limited,Equity,India/Bombay,09:15,15:30,UTC+5.5,INR,0.6667
