symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
MAKE,A.D. Makepeace Company,Equity,United States,09:30,16:00,UTC-05,USD,0.4444
ADO.TAV,A.D.O. Group Ltd.,Equity,Tel Aviv,09:45,17:25,UTC+02,ILS,0.4000
3250.TOK,A.D.Works Co. Ltd.,Equity,Tokyo,09:00,15:00,UTC+09,JPY,0.2857
FH5N.FRK,JPM INV-US SEL.EQ.A A.DL,ETF,Frankfurt,08:00,20:00,UTC+01,EUR,0.2727
FH5N.BER,JPM INV-US SEL.EQ.A A.DL,ETF,Berlin,08:00,20:00,UTC+01,EUR,0.2222
FH5N.HAM,JPM INV-US SEL.EQ.A A.DL,ETF,Hamburg,08:00,20:00,UTC+01,EUR,0.2222
FH5N.MUN,JPM INV-US SEL.EQ.A A.DL,ETF,Munich,08:00,20:00,UTC+01,EUR,0.2222
IH52.BER,JPM INV-GL.SEL.EQ.A A.DL,ETF,Berlin,08:00,20:00,UTC+01,EUR,0.2222
IH52.DUS,JPM INV-GL.SEL.EQ.A A.DL,ETF,Dusseldorf,08:30,20:00,UTC+01,EUR,0.2222
IH52.HAM,JPM INV-GL.SEL.EQ.A A.DL,ETF,Hamburg,08:00,20:00,UTC+01,EUR,0.2222
