symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
OBE,Obsidian Energy Ltd.,Equity,United States,09:30,16:00,UTC-05,USD,1.0000
SLIM,The Obesity ETF,ETF,United States,09:30,16:00,UTC-05,USD,0.7500
OBMCX,Oberweis Micro-Cap,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.5000
OBCHX,Oberweis China Opportunities,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.5000
OBIOX,Oberweis International Opportunities,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.5000
OBIIX,Oberweis International Opps Instl,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.5000
OBEGX,Oberweis Global Opportunities Investor,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.5000
OBVLX,Oberweis Small-Cap Value Institutional,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.5000
OBIVX,Oberweis Small-Cap Value Investor,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.5000
OBSIX,Oberweis Small-Cap Opportunities Instl,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.3333
