symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
AM,Antero Midstream Partners LP,Equity,United States,09:30,16:00,UTC-05,USD,1.0000
AMZN,Amazon.com Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8000
AMD,Advanced Micro Devices Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
AMRN,Amarin Corporation plc,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
AMCIU,AMCI Acquisition Corp. Units,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
AMAT,Applied Materials Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
AAL,American Airlines Group Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
AMGN,Amgen Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.6667
AMRS,Amyris Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.5714
AMRH,AMERI Holdings Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.4000
