symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
SHCAY,Sharp Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.8889
SHCAF,Sharp Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.8889
