symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
CSCO,Cisco Systems Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
CIS.FRK,Cisco Systems Inc.,Equity,Frankfurt/XETRA,08:00,20:00,UTC+01,EUR,0.6667
CIS.FRK,Cisco Systems Inc.,Equity,Frankfurt,08:00,20:00,UTC+01,EUR,0.6000
CSCO.SWI,Cisco Systems Inc.,Equity,Switzerland,09:00,17:30,UTC+01,CHF,0.6000
CSCO.SAN,Cisco Systems Inc.,Equity,Chile/Santiago,09:30,16:00,UTC-03,CLP,0.6000
0R0K.LON,CISCO SYSTEMS INC CISCO SYSTEMS,Equity,United Kingdom,08:00,16:30,UTC+00,GBP,0.6000
CIS.BER,"CISCO SYSTEMS  DL-,001",Equity,Berlin,08:00,20:00,UTC+01,EUR,0.5455
CSCO.MEX,Cisco Systems Inc.,Equity,Mexico,08:30,15:00,UTC-06,MXP,0.5455
2CSC.LON,Leverage Shares 2x Cisco ETC A,ETF,United Kingdom,08:00,16:30,UTC+00,GBP,0.5455
CIS.BRU,Cisco Systems Inc.,Equity,Brussels,09:00,17:00,UTC+01,EUR,0.2286
