symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
NWDVW,NEW MEDIA INVESTME,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
NWDMF,New Dimension Resources Ltd.,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
NWDBX,Nationwide Destination 2010 R,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
NWDCX,Nationwide Destination 2010 C,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
NWDIX,Nationwide Destination 2010 R6,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
NWDAX,Nationwide Destination 2010 A,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
NWDSX,Nationwide Destination 2010 Instl Svc,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
NWD.STG,NEW WORLD DEVELOPMENT CO. LTD.R,Equity,Stuttgart,08:00,20:00,UTC+01,EUR,0.6667
NWD.DUS,NEW WORLD DEV.,Equity,Dusseldorf,08:30,20:00,UTC+01,EUR,0.6667
NWD.BER,NEW WORLD DEV.,Equity,Berlin,08:00,20:00,UTC+01,EUR,0.6667
