symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
PORBF,POLA Orbis Holdings Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8889
PORBASINVERS.BCL,Porbas Inversiones SICAV,Mutual Fund,Barcelona,09:00,17:30,UTC+01,EUR,0.4211
F00000V621.BCL,Porbas Inversiones SICAV,Mutual Fund,Barcelona,09:00,17:30,UTC+01,EUR,0.2857
