symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
ZOF.FRK,SBI Holdings Inc.,Equity,Frankfurt,08:00,20:00,UTC+01,EUR,0.7500
ZOF.BER,SBI HOLDINGS INC.,Equity,Berlin,08:00,20:00,UTC+01,EUR,0.6667
ZOF.MUN,SBI HOLDINGS INC.,Equity,Munich,08:00,20:00,UTC+01,EUR,0.6667
ZOF.STG,SBI Holdings Inc. Registered Sh,Equity,Stuttgart,08:00,20:00,UTC+01,EUR,0.6667
ZOFRI.SAN,Zona Franca de Iquique S.A.,Equity,Chile/Santiago,09:30,16:00,UTC-03,CLP,0.5455
