symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
OAK,"Oaktree Capital Group, LLC",Equity,United States,09:30,16:00,UTC-05,USD,1.0000
OAKIX,Oakmark International Investor,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
OAKBX,Oakmark Equity And Income Investor,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
OAKMX,Oakmark Investor,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
OCSL,Oaktree Specialty Lending Corpo,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
LOB,Live Oak Bancshares Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.5000
ROGSX,Red Oak Technology Select,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.3333
OAKLX,Oakmark Select Investor,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.2857
OANIX,Oakmark International Institutional,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.2857
OVLY,Oak Valley Bancorp,Equity,United States,09:30,16:00,UTC-05,USD,0.2500
