symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
QFIN,360 Finance Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
QFI.BER,AMER. FINL GRP,Equity,Berlin,08:00,20:00,UTC+01,EUR,0.7500
QFI.FRK,American Financial Group Inc.,Equity,Frankfurt,08:00,20:00,UTC+01,EUR,0.7500
QFI.LON,Quadrise Fuels International plc,Equity,United Kingdom,08:00,16:30,UTC+00,GBP,0.6667
QFID.MIL,QF IMMOBILIARE DINAMICO,Mutual Fund,Milan,09:00,17:30,UTC+01,EUR,0.6000
QFIMM.MIL,QF IMMOBILIUM 2001,Mutual Fund,Milan,09:00,17:30,UTC+01,EUR,0.5455
