symbol,name,type,region,marketOpen,marketClose,timezone,currency,matchScore
TNET,TriNet Group Inc.,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
TNEYF,Tamarack Valley Energy Ltd,Equity,United States,09:30,16:00,UTC-05,USD,0.8571
TNEN,True North Energy Corporation,Equity,United States,09:30,16:00,UTC-05,USD,0.7500
TNECX,Invesco Balanced-Risk Retire 2050 C,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
TNEFX,Invesco Balanced-Risk Retire 2050 R6,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
TNEAX,Invesco Balanced-Risk Retire 2050 A,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
TNERX,Invesco Balanced-Risk Retire 2050 R,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
TNEYX,Invesco Balanced-Risk Retire 2050 Y,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
TNEIX,Invesco Balanced-Risk Retire 2050 R5,Mutual Fund,United States,09:30,16:00,UTC-05,USD,0.7500
TNET.BRU,Telenet Group Holding NV,Equity,Brussels,09:00,17:00,UTC+01,EUR,0.6000
